midx;midy;midz;chalcocite;bornite;recovery
-372.2733048;-75.92106438;2540.970096;0.000581427;0.000508244;89.92033962
-375.4760438;-73.05692436;2531.940192;0.008569603;0.000509707;88.68514771
-378.6787827;-70.19278434;2522.910288;0.00091816;0.000510429;89.85413448
-381.8815217;-67.32864432;2513.880384;0.045738531;0.094263116;87.73045544
-385.0842607;-64.4645043;2504.85048;0.000501559;0.092620107;90.85952024
-388.2869996;-61.60036428;2495.820576;0.007104623;0.380141227;90.73456703
-391.4897386;-58.73622427;2486.790672;0.00087552;0.076025056;90.73477555
-394.6924776;-55.87208425;2477.760769;0.002041297;0.13285907;90.99336067
-397.8952165;-53.00794423;2468.730865;0.000964066;0.396315338;92.38805836
-401.0979555;-50.14380421;2459.700961;0.000548969;0.350075984;91.99923274
-404.3006945;-47.27966419;2450.671057;0.000498554;0.257555693;91.72147208
-407.5034334;-44.41552417;2441.641153;0.000561163;0.466158869;92.65422209
-410.7061724;-41.55138415;2432.611249;0.000480686;0.342691188;92.80561548
-413.9089114;-38.68724413;2423.581345;0.000515485;0.246019312;92.69677314
301.0959193;94.00373724;2539.754434;0.000531781;0.000522687;89.93911233
297.9878571;97.08167662;2530.761869;0.000489975;0.000467144;89.94067613
294.8797949;100.159616;2521.769303;0.000987884;0.000505316;89.87875973
291.7717327;103.2375554;2512.776737;0.001037081;0.000505034;89.87082163
288.6636705;106.3154948;2503.784171;0.000535007;0.000528973;89.95133881
285.5556082;109.3934341;2494.791606;0.000451117;0.000443923;89.94087818
282.447546;112.4713735;2485.79904;0.000460784;0.000462927;89.95018973
279.3394838;115.5493129;2476.806474;0.00047738;0.000473808;89.75816569
276.2314216;118.6272523;2467.813908;0.003551013;0.002030136;89.75495265
273.1233594;121.7051917;2458.821343;0.003430147;0.001991266;89.82175163
270.0152972;124.783131;2449.828777;0.003265705;0.001883724;89.76011276
266.907235;127.8610704;2440.836211;0.003143063;0.001830434;89.86617926
263.7991728;130.9390098;2431.843645;0.00668166;0.002256508;89.66388535
147.8281127;560.610918;2547.326707;0.000494085;0.000517778;89.90953096
145.4501646;563.0253283;2537.918413;0.000447038;0.000474955;89.9244578
143.0722165;565.4397386;2528.51012;0.000539567;0.002166327;89.96302487
140.6942684;567.8541488;2519.101826;0.000485479;0.022623491;90.27148649
138.3163203;570.2685591;2509.693533;0.000446157;0.053482988;90.623481
135.9383722;572.6829694;2500.285239;0.000471161;0.060968967;90.98618304
133.5604241;575.0973797;2490.876946;0.000459765;0.082775206;91.21337669
131.182476;577.51179;2481.468652;0.000514943;0.076777688;91.001073
128.8045279;579.9262003;2472.060359;0.000487314;0.084622308;91.09684716
126.4265799;582.3406106;2462.652065;0.000418182;0.087652233;91.16660137
124.0486318;584.7550209;2453.243772;0.000518703;0.014682094;90.10167722
121.6706837;587.1694311;2443.835478;0.000473356;0.000503164;89.9496534
119.2927356;589.5838414;2434.427185;0.000538761;0.000601306;89.9643166
116.9147875;591.9982517;2425.018892;0.000465583;0.000492751;89.9398938
-197.7236897;225.1757661;2559.520439;0.194154808;0.000470978;67.40503619
-201.0004682;228.2095536;2550.572877;0.122253746;0.00051606;71.41019815
-204.2772468;231.2433411;2541.625316;0.157861145;0.003034623;72.20454435
-207.5540253;234.2771286;2532.677754;0.130320094;0.00056532;68.27568287
-210.8308038;237.3109162;2523.730193;0.210238149;0.000506144;67.68194503
-214.1075823;240.3447037;2514.782631;0.106848998;0.000496145;78.35103329
-217.3843609;243.3784912;2505.83507;0.081786578;0.000522034;79.12418565
-220.6611394;246.4122787;2496.887508;0.099413476;0.000491371;76.83557411
-223.9379179;249.4460662;2487.939947;0.077070796;0.000468808;78.52832356
-227.2146965;252.4798537;2478.992386;0.010419471;0.00197105;88.0618804
-230.491475;255.5136412;2470.044824;0.000970382;0.000661833;89.76838707
-233.7682535;258.5474287;2461.097263;0.00049243;0.001042331;89.83552615
-237.0450321;261.5812162;2452.149701;0.000473124;0.000492699;89.877826
-240.3218106;264.6150037;2443.20214;0.000491752;0.001019834;89.89021511
-243.5985891;267.6487912;2434.254578;0.00046815;0.002870016;89.97787027
-246.8753676;270.6825787;2425.307017;0.000496822;0.034964999;90.71537082
-250.1521462;273.7163662;2416.359455;0.000496835;0.080126825;90.96387818
114.8100916;553.371858;2547.081285;0.000473211;0.000518424;89.83076991
111.6656584;556.6228669;2538.16257;0.000479173;0.029122515;91.33476065
108.5212252;559.8738758;2529.243854;0.000488048;0.03559336;90.90273389
105.376792;563.1248847;2520.325139;0.000490105;0.027215418;90.39585682
102.2323589;566.3758936;2511.406424;0.000498259;0.068008908;91.23703147
99.08792566;569.6269025;2502.487709;0.000476986;0.110723237;91.61409848
95.94349247;572.8779114;2493.568994;0.000469447;0.150212266;91.83551032
92.79905927;576.1289203;2484.650278;0.000469705;0.141129217;91.2656439
89.65462608;579.3799291;2475.731563;0.00048447;0.135593506;90.97538326
86.51019289;582.630938;2466.812848;0.000487105;0.124514425;91.09848328
83.3657597;585.8819469;2457.894133;0.000501746;0.129526041;90.78986182
80.2213265;589.1329558;2448.975417;0.000450076;0.077739878;90.6708947
77.07689331;592.3839647;2440.056702;0.000462642;0.052929281;90.39954405
73.93246012;595.6349736;2431.137987;0.000468455;0.105544618;90.65741302
70.78802692;598.8859825;2422.219272;0.000431144;0.045788828;90.4210752
290.2672605;-165.7891386;2538.874826;0.003646824;0.358419877;92.47954206
287.2248688;-163.0550833;2529.749653;0.007781583;0.506542007;93.65435399
284.1824772;-160.3210281;2520.624479;0.019557308;0.959467296;92.81453929
281.1400856;-157.5869729;2511.499305;0.003689703;1.229585763;93.33281508
278.097694;-154.8529176;2502.374131;0.003469444;0.772977182;92.99662695
275.0553024;-152.1188624;2493.248958;0.003654519;0.451243637;92.22238837
272.0129107;-149.3848071;2484.123784;0.003243499;0.491235029;91.81973373
268.9705191;-146.6507519;2474.99861;0.003411116;0.273360821;91.28788285
265.9281275;-143.9166966;2465.873437;0.003526553;0.194034781;90.41973151
262.8857359;-141.1826414;2456.748263;0.003623494;0.002251779;89.71479766
259.8433443;-138.4485862;2447.623089;0.003559733;0.002129719;89.81927025
256.8009526;-135.7145309;2438.497916;0.003306368;0.001958447;89.76418174
253.758561;-132.9804757;2429.372742;0.003345114;0.001956129;89.78681776
250.7161694;-130.2464204;2420.247568;0.003861848;0.002204305;89.75061812
247.6737778;-127.5123652;2411.122394;0.013053001;0.001885049;89.29565811
244.6313862;-124.7783099;2401.997221;0.003321735;0.001806313;89.71496789
241.5889946;-122.0442547;2392.872047;0.003425246;0.003917265;89.85713882
238.5466029;-119.3101995;2383.746873;0.003345233;0.001884543;89.79349206
156.8123937;-423.9666783;2560.158274;0.000501329;0.032409435;90.34891499
154.0270055;-421.2086619;2550.958548;0.003251176;0.001936847;89.77906076
151.2416173;-418.4506455;2541.758822;0.003427774;0.002022177;89.84355158
148.4562291;-415.6926291;2532.559096;0.003482284;0.002164096;89.8348643
145.6708408;-412.9346127;2523.35937;0.003347761;0.002306959;89.91921825
142.8854526;-410.1765963;2514.159644;0.003367308;0.002052821;89.85226469
140.1000644;-407.4185799;2504.959918;0.003387612;0.001983575;89.86009278
137.3146762;-404.6605634;2495.760192;0.0037459;0.002067516;89.80456535
134.529288;-401.902547;2486.560466;0.003401028;0.002041665;89.90137493
131.7438998;-399.1445306;2477.36074;0.00372019;0.002182452;89.74030149
128.9585116;-396.3865142;2468.161014;0.003416713;0.001929494;89.7386635
126.1731234;-393.6284978;2458.961288;0.007767792;0.002180693;88.71117918
123.3877352;-390.8704814;2449.761562;0.073674376;0.124934572;86.8996548
120.602347;-388.112465;2440.561836;0.72446304;0.355102989;74.88496044
117.8169588;-385.3544486;2431.36211;0.526901262;0.240105302;75.22988032
115.0315706;-382.5964321;2422.162384;0.012319592;0.099766077;90.32127866
112.2461824;-379.8384157;2412.962658;0.003807053;0.294611435;91.29054324
109.4607942;-377.0803993;2403.762932;0.006893906;0.185485734;90.73710156
-246.2787529;-145.3657136;2555.69389;0.005805634;0.000482634;88.72301226
-248.9560869;-142.8700783;2546.38778;0.003000178;0.000492657;89.39415554
-251.6334209;-140.374443;2537.081669;0.000548391;0.000516512;89.9240791
-254.3107549;-137.8788077;2527.775559;0.000519542;0.012069213;90.15418137
-256.9880888;-135.3831724;2518.469449;0.000535834;0.001143276;89.94808997
-259.6654228;-132.887537;2509.163339;0.00051369;0.006004155;90.01929609
-262.3427568;-130.3919017;2499.857229;0.000573166;0.031327201;90.23696297
-265.0200907;-127.8962664;2490.551118;0.000489928;0.003105264;89.7411421
-267.6974247;-125.4006311;2481.245008;0.000488662;0.0816956;90.80067437
-270.3747587;-122.9049958;2471.938898;0.000448877;0.104525241;91.21624685
-273.0520927;-120.4093605;2462.632788;0.000479396;0.0604598;90.77254486
-275.7294266;-117.9137251;2453.326678;0.000467824;0.000496053;89.93973042
-278.4067606;-115.4180898;2444.020567;0.000529896;0.000611199;89.87727403
-281.0840946;-112.9224545;2434.714457;0.000467529;0.000480827;89.91907125
-283.7614286;-110.4268192;2425.408347;0.000483548;0.000483833;89.78625809
-286.4387625;-107.9311839;2416.102237;0.000497406;0.000505352;89.71625758
127.2678512;310.8165585;2551.828999;0.000456606;0.004949816;90.02438446
124.2653637;313.4391154;2542.657997;0.000451777;0.016510232;90.30418893
121.2628762;316.0616723;2533.486996;0.000487534;0.000515759;89.77886469
118.2603887;318.6842291;2524.315995;0.000495911;0.003128653;89.95981834
115.2579012;321.306786;2515.144994;0.000526659;0.092060696;91.93620304
112.2554137;323.9293429;2505.973992;0.000510378;0.019408016;90.54514956
109.2529262;326.5518998;2496.802991;0.000489738;0.00098887;89.86678392
106.2504387;329.1744567;2487.63199;0.000494684;0.002069354;89.86530513
103.2479511;331.7970136;2478.460989;0.000475432;0.00505729;90.05487405
100.2454636;334.4195704;2469.289987;0.000561937;0.078569905;91.85779217
97.24297612;337.0421273;2460.118986;0.000480701;0.000507124;89.72138378
94.24048861;339.6646842;2450.947985;0.000488099;0.000575971;89.84358406
91.2380011;342.2872411;2441.776984;0.000447033;0.005968688;90.07631051
88.23551359;344.909798;2432.605982;0.000470549;0.007700765;90.14442879
85.23302607;347.5323549;2423.434981;0.000535176;0.001185497;89.95501473
82.23053856;350.1549117;2414.26398;0.000507728;0.001985263;89.96293512
79.22805105;352.7774686;2405.092979;0.000547953;0.001154838;89.9462764
76.22556354;355.4000255;2395.921977;0.000441768;0.014768914;90.19818119
73.22307603;358.0225824;2386.750976;0.000514689;0.000898378;89.91938969
70.22058852;360.6451393;2377.579975;0.000477873;0.01768114;90.42700558
67.21810101;363.2676962;2368.408974;0.000492308;0.00054037;89.80791902
64.2156135;365.890253;2359.237972;0.001878735;0.004819486;89.5016592
61.21312598;368.5128099;2350.066971;0.001942704;0.005117999;89.38405144
58.21063847;371.1353668;2340.89597;0.002200666;0.006746956;89.65198312
430.8130713;-244.1502272;2549.942463;0.117185533;0.000509717;70.6611182
427.6182207;-241.3656363;2540.884925;0.062199021;0.000510552;76.84670723
424.4233702;-238.5810454;2531.827388;0.007463556;0.000473411;87.48995074
421.2285196;-235.7964545;2522.76985;0.034099194;0.000480339;79.58640425
418.0336691;-233.0118636;2513.712313;0.000550112;0.000530749;89.92395836
414.8388185;-230.2272727;2504.654776;0.000521194;0.000521279;89.90632911
411.6439679;-227.4426818;2495.597238;0.001039311;0.000530744;89.83726095
408.4491174;-224.6580909;2486.539701;0.004139497;0.000527691;89.03804303
405.2542668;-221.8735;2477.482164;0.061394039;0.000679915;81.75959578
402.0594163;-219.0889091;2468.424626;0.079531702;0.023252678;76.8719231
398.8645657;-216.3043183;2459.367089;0.080990962;0.001091496;73.86042452
395.6697152;-213.5197274;2450.309551;0.063930839;0.001016361;75.74976147
392.4748646;-210.7351365;2441.252014;0.004521716;0.002308483;89.86031321
389.2800141;-207.9505456;2432.194477;0.000488508;0.000978903;89.95136586
386.0851635;-205.1659547;2423.136939;0.000449208;0.059523415;90.86030741
382.890313;-202.3813638;2414.079402;0.003404741;0.027778835;90.01819098
379.6954624;-199.5967729;2405.021864;0.003217788;0.030778183;90.02776278
376.5006119;-196.812182;2395.964327;0.003376458;0.269481233;90.74030304
373.3057613;-194.0275911;2386.90679;0.003075826;0.455781341;90.90583879
370.1109107;-191.2430002;2377.849252;0.003104364;0.522055528;91.04781643
366.9160602;-188.4584093;2368.791715;0.003607985;0.382652746;90.79908437
-168.1502266;-438.4870545;2565.752694;0.000521334;0.086403402;91.37234876
-170.9792166;-435.5767462;2556.613387;0.00087859;0.002786659;88.42766967
-173.8082067;-432.666438;2547.474081;0.000461659;0.030332803;90.9625545
-176.6371968;-429.7561297;2538.334774;0.000959154;0.066804326;90.9312121
-179.4661868;-426.8458215;2529.195468;0.000631515;0.0005721;87.96835422
-182.2951769;-423.9355133;2520.056162;0.0004974;0.000502833;89.36938913
-185.124167;-421.025205;2510.916855;0.0004907;0.033577185;92.11409971
-187.953157;-418.1148968;2501.777549;0.000458325;0.000470672;89.0341658
-190.7821471;-415.2045885;2492.638243;0.001918926;0.000959938;86.3701073
-193.6111372;-412.2942803;2483.498936;0.000966749;0.000508733;88.25191928
-196.4401272;-409.383972;2474.35963;0.000612768;0.000490217;89.20351072
-199.2691173;-406.4736638;2465.220323;0.001541765;0.000505549;88.4457059
-202.0981074;-403.5633555;2456.081017;0.059654244;0.000474096;73.60194704
-204.9270974;-400.6530473;2446.941711;0.027391089;0.0004681;83.63044996
222.9192023;271.5459655;2547.53638;0.000513763;0.056446421;90.71418643
220.1293377;274.072517;2538.271759;0.002078739;0.005871849;89.80783985
217.3394731;276.5990686;2529.007139;0.00087584;0.000498633;89.85578708
214.5496086;279.1256202;2519.742518;0.011757646;0.00049132;87.02736946
211.759744;281.6521717;2510.477898;0.000551425;0.002976876;89.97615961
208.9698794;284.1787233;2501.213277;0.000514338;0.03738658;90.62520451
206.1800148;286.7052749;2491.948657;0.000471376;0.000956648;89.94071844
203.3901502;289.2318264;2482.684036;0.000974585;0.010945038;90.1059284
200.6002857;291.758378;2473.419416;0.001914195;0.000977985;89.73483688
197.8104211;294.2849295;2464.154795;0.000560515;0.000550951;89.91785499
195.0205565;296.8114811;2454.890175;0.00115691;0.000558787;89.79883842
192.2306919;299.3380327;2445.625554;0.000528148;0.000513147;89.92815594
189.4408273;301.8645842;2436.360934;0.000555186;0.00049074;89.92801304
186.6509627;304.3911358;2427.096313;0.000920758;0.000482942;89.92329499
183.8610982;306.9176874;2417.831693;0.04599235;0.000510528;85.59268652
181.0712336;309.4442389;2408.567072;0.075155263;0.000920205;82.00158562
178.281369;311.9707905;2399.302452;0.055663364;0.000466062;82.67002442
175.4915044;314.4973421;2390.037831;0.103168623;0.000502919;76.00345877
172.7016398;317.0238936;2380.773211;0.095198561;0.00048789;78.13974342
169.9117752;319.5504452;2371.50859;0.123895769;0.000521829;76.93847352
167.1219107;322.0769967;2362.24397;0.062525567;0.000467662;81.92975655
164.3320461;324.6035483;2352.979349;0.06998467;0.00049026;80.73193103
-176.3363957;463.790635;2552.129043;0.017236004;0.000501641;77.03866011
-179.6581547;466.9956379;2543.258086;0.000518748;0.00048982;89.73717855
-182.9799137;470.2006408;2534.38713;0.000889866;0.000450634;88.42498155
-186.3016726;473.4056437;2525.516173;0.000514742;0.00050467;89.76642433
-189.6234316;476.6106465;2516.645216;0.00050455;0.000512592;89.88081304
-192.9451906;479.8156494;2507.774259;0.000520634;0.00052723;89.86797756
-196.2669495;483.0206523;2498.903303;0.000492076;0.00097918;89.87291867
-199.5887085;486.2256552;2490.032346;0.000513266;0.001016189;89.65476152
-202.9104674;489.4306581;2481.161389;0.000539787;0.019192683;90.1234053
-206.2322264;492.635661;2472.290432;0.000462177;0.001493366;89.94705479
-209.5539854;495.8406639;2463.419476;0.000496995;0.002022539;89.89231858
-212.8757443;499.0456667;2454.548519;0.000526484;0.104478485;90.79725447
-216.1975033;502.2506696;2445.677562;0.000483675;0.085712425;90.91162134
-219.5192623;505.4556725;2436.806605;0.000477939;0.049968784;90.60963585
195.7122839;-225.6916546;2550.220061;0.005030413;0.001269201;89.18166357
192.25271;-222.3834799;2541.440122;0.00202163;0.031315755;90.42959531
188.7931361;-219.0753051;2532.660183;0.00660962;0.024985147;89.66887597
185.3335621;-215.7671303;2523.880244;0.022188784;0.006103662;87.01316022
181.8739882;-212.4589556;2515.100305;0.000474054;0.000456932;89.92164967
178.4144143;-209.1507808;2506.320366;0.00626925;0.001917031;89.67931025
174.9548404;-205.8426061;2497.540427;0.003741992;0.002189532;89.8815649
171.4952665;-202.5344313;2488.760488;0.003529637;0.001987612;89.7952465
168.0356926;-199.2262565;2479.980549;0.003280235;0.001880947;89.76192064
164.5761186;-195.9180818;2471.20061;0.003109399;0.003726405;89.85700573
161.1165447;-192.609907;2462.420671;0.019058639;0.002079667;89.27071959
157.6569708;-189.3017322;2453.640733;0.005954347;0.001709989;89.6019454
154.1973969;-185.9935575;2444.860794;0.012612233;0.001792992;86.86570683
150.737823;-182.6853827;2436.080855;0.014057081;0.002145348;88.30468454
147.2782491;-179.377208;2427.300916;0.003590327;0.001976013;89.70977693
143.8186751;-176.0690332;2418.520977;0.166735539;0.006160369;81.7295763
140.3591012;-172.7608584;2409.741038;0.417083152;0.069215008;73.23205765
136.8995273;-169.4526837;2400.961099;0.207323438;0.281985623;84.02058587
133.4399534;-166.1445089;2392.18116;0.1756039;0.001956877;78.69202024
129.9803795;-162.8363342;2383.401221;0.036657083;0.014624412;87.9869039
126.5208056;-159.5281594;2374.621282;0.003359314;0.010428019;89.91348544
123.0612316;-156.2199846;2365.841343;0.003425933;0.002015543;89.83808291
119.6016577;-152.9118099;2357.061404;0.006688341;0.00237737;89.45662357
116.1420838;-149.6036351;2348.281465;0.007361634;0.0020718;89.11115122
112.6825099;-146.2954603;2339.501526;0.003345472;0.001949851;89.75329729
109.222936;-142.9872856;2330.721587;0.003116252;0.001846305;89.47324122
105.7633621;-139.6791108;2321.941648;0.003598599;0.002015977;89.28799967
102.3037881;-136.3709361;2313.161709;0.00343316;0.002024014;89.77191348
-355.8342091;27.68479887;2553.78707;0.000479966;0.001901203;89.89366555
-358.5094204;30.50705985;2544.574139;0.000513734;0.01139846;90.34956032
-361.1846316;33.32932084;2535.361209;0.000487547;0.001056362;89.91338859
-363.8598429;36.15158182;2526.148278;0.000464972;0.00047417;89.87854795
-366.5350541;38.9738428;2516.935348;0.000468915;0.000478369;89.53595247
-369.2102654;41.79610379;2507.722417;0.00045915;0.000467001;89.56083397
-371.8854766;44.61836477;2498.509487;0.000492259;0.000522965;89.65810876
-374.5606878;47.44062576;2489.296556;0.000484215;0.000954826;89.63058147
-377.2358991;50.26288674;2480.083626;0.000499124;0.000512239;89.40809559
-379.9111103;53.08514773;2470.870695;0.000552588;0.064559967;92.80413679
-382.5863216;55.90740871;2461.657765;0.000479822;0.10527436;92.81255006
-385.2615328;58.72966969;2452.444834;0.012774705;0.064600232;89.32016072
-387.9367441;61.55193068;2443.231904;0.000540849;0.039865797;92.4600327
-390.6119553;64.37419166;2434.018974;0.000497132;0.002175555;89.92099346
-393.2871665;67.19645265;2424.806043;0.000527198;0.087200663;91.53614139
-395.9623778;70.01871363;2415.593113;0.000488078;0.016698022;90.22494165
-398.637589;72.84097462;2406.380182;0.000489005;0.000600988;89.93560165
-401.3128003;75.6632356;2397.167252;0.001038512;0.000507089;89.70650368
-130.0980783;101.9177528;2557.756883;0.00356865;0.002182419;89.94817625
-133.1444034;105.0322013;2548.755765;0.003009648;0.001807935;89.93496337
-136.1907285;108.1466498;2539.754648;0.003738074;0.002038076;89.84995812
-139.2370536;111.2610984;2530.753531;0.003203617;0.001830144;89.84319313
-142.2833787;114.3755469;2521.752413;0.003590595;0.002035798;89.80010893
-145.3297038;117.4899954;2512.751296;0.138637027;0.011731684;83.11002882
-148.376029;120.604444;2503.750179;0.006600033;0.002293759;89.64946945
-151.4223541;123.7188925;2494.749061;0.003547503;0.003924703;89.69989441
-154.4686792;126.833341;2485.747944;0.000787462;0.000533259;89.52208153
-157.5150043;129.9477896;2476.746826;0.045046703;0.002423082;83.12841963
-160.5613294;133.0622381;2467.745709;0.044994404;0.245077122;89.71385307
-163.6076545;136.1766866;2458.744592;0.039995692;0.325667089;90.48397163
-166.6539796;139.2911352;2449.743474;0.227355576;0.003546647;75.57772207
-169.7003047;142.4055837;2440.742357;0.478660248;0.002164742;65.14897849
-172.7466298;145.5200322;2431.74124;0.367409679;0.004167419;71.87073091
-175.7929549;148.6344808;2422.740122;0.012132694;0.001791334;88.78916601
-178.8392801;151.7489293;2413.739005;0.041794124;0.002056714;86.705114
-181.8856052;154.8633778;2404.737888;0.071109228;0.002359289;84.22791344
-184.9319303;157.9778264;2395.73677;0.387089733;0.253619914;76.06509985
-187.9782554;161.0922749;2386.735653;0.390197871;0.204677769;73.36626089
-191.0245805;164.2067234;2377.734536;0.284265017;0.234291478;77.26649076
-194.0709056;167.3211719;2368.733418;0.34644095;0.628005482;83.58231555
-197.1172307;170.4356205;2359.732301;0.402837651;0.660166676;83.00181627
-290.7930642;18.45011463;2546.441686;0.000481163;0.059790989;91.50549319
-293.766587;21.23233223;2537.308372;0.000463255;0.002975353;89.9377201
-296.7401098;24.01454984;2528.175058;0.000511415;0.002072014;89.88083794
-299.7136326;26.79676744;2519.041743;0.000436911;0.085947638;91.49750674
-302.6871554;29.57898505;2509.908429;0.000448085;0.101875029;91.85850238
-305.6606781;32.36120265;2500.775115;0.000473761;0.236792919;92.62768312
-308.6342009;35.14342026;2491.641801;0.000484422;0.306147281;92.61014025
-311.6077237;37.92563786;2482.508487;0.000440288;0.214684244;92.06196075
-314.5812465;40.70785547;2473.375173;0.000475872;0.091304902;91.23967539
-317.5547693;43.49007307;2464.241858;0.000456403;0.085622156;91.54615143
-320.5282921;46.27229068;2455.108544;0.003410373;0.450453446;91.88599372
-323.5018149;49.05450828;2445.97523;0.020889168;0.151396745;90.13726517
-326.4753377;51.83672589;2436.841916;0.001052863;0.000528634;89.72585179
-349.1890628;-32.51453126;2549.87175;0.006700219;0.002177937;89.78326917
-352.0547335;-29.60540999;2540.7435;0.033700007;0.105798767;89.04151465
-354.9204042;-26.69628873;2531.615251;0.058750523;0.371502229;89.92226219
-357.7860749;-23.78716746;2522.487001;0.007329511;0.027756373;89.62717947
-360.6517456;-20.8780462;2513.358751;0.00365295;0.364520461;91.50253925
-363.5174163;-17.96892493;2504.230501;0.003105803;0.198809675;91.24314266
-366.383087;-15.05980367;2495.102251;0.003396712;0.350981476;91.27033118
-369.2487577;-12.1506824;2485.974001;0.003982581;0.395423301;91.30662559
-372.1144284;-9.241561136;2476.845752;0.003296446;0.572455144;90.87949615
-374.9800991;-6.332439871;2467.717502;0.003389704;0.783713798;91.27755253
-377.8457698;-3.423318606;2458.589252;0.003447056;0.925449907;92.00586792
-380.7114405;-0.51419734;2449.461002;0.003846584;0.427386156;91.17098452
-383.5771112;2.394923925;2440.332752;0.000490751;0.124283011;91.12818547
-386.4427819;5.30404519;2431.204502;0.000493416;0.094867939;91.35495503
-389.3084526;8.213166455;2422.076253;0.000454314;0.118703014;91.21603721
116.2483327;243.5658028;2546.855867;0.000473413;0.03567915;90.57525716
113.3383864;246.379528;2537.711735;0.000445841;0.005401387;90.02945707
110.4284401;249.1932531;2528.567602;0.000484839;0.021407149;90.22851874
107.5184938;252.0069783;2519.423469;0.000487844;0.002055002;89.96458082
104.6085475;254.8207035;2510.279336;0.00050175;0.058235027;90.55369257
101.6986013;257.6344286;2501.135204;0.000536926;0.131403787;90.96528203
98.78865497;260.4481538;2491.991071;0.000459667;0.104602852;91.33987476
95.87870868;263.2618789;2482.846938;0.000456533;0.113076448;91.32820947
92.96876239;266.0756041;2473.702805;0.000516087;0.06985881;91.72220974
90.05881611;268.8893293;2464.558673;0.000529294;0.009408354;90.27085424
87.14886982;271.7030544;2455.41454;0.000470542;0.126853407;92.9351521
84.23892353;274.5167796;2446.270407;0.000515843;0.063480288;91.84968689
81.32897724;277.3305047;2437.126275;0.00195081;0.06766828;92.71844506
78.41903096;280.1442299;2427.982142;0.007814455;0.039300242;89.45102044
75.50908467;282.9579551;2418.838009;0.000937855;0.000918438;89.47004717
72.59913838;285.7716802;2409.693876;0.000508659;0.022606496;90.57934014
69.68919209;288.5854054;2400.549744;0.000486201;0.025413084;90.60465467
66.77924581;291.3991305;2391.405611;0.000503901;0.000523578;89.90341046
63.86929952;294.2128557;2382.261478;0.001979859;0.004935502;89.95319986
60.95935323;297.0265809;2373.117345;0.002146048;0.005385994;89.94934563
58.04940694;299.840306;2363.973213;0.001917286;0.004886262;89.95411969
-101.5099916;-403.2931944;2555.92311;0.000452858;0.000481383;89.78194065
-104.5448067;-400.3949236;2546.846221;0.000505808;0.03229063;90.66771102
-107.5796218;-397.4966527;2537.769331;0.000507245;0.000544575;88.73049655
-110.614437;-394.5983819;2528.692442;0.00053563;0.00065055;88.55307979
-113.6492521;-391.700111;2519.615552;0.005137332;0.000646302;81.31217613
-116.6840672;-388.8018402;2510.538663;0.000480693;0.001007427;88.44069303
-119.7188823;-385.9035693;2501.461773;0.00052708;0.012992558;87.62789314
-122.7536974;-383.0052985;2492.384884;0.056755792;0.070382912;83.70718166
-125.7885125;-380.1070277;2483.307994;0.006580366;0.04064456;89.42052153
-128.8233277;-377.2087568;2474.231105;0.079245497;0.000502582;76.94528416
-131.8581428;-374.310486;2465.154215;0.111427737;0.091171449;83.15460236
-134.8929579;-371.4122151;2456.077326;0.135333057;0.058970707;80.58094756
-137.927773;-368.5139443;2447.000436;0.17162169;0.086007334;79.28024289
-140.9625881;-365.6156734;2437.923547;0.145766343;0.124398305;80.35256252
-143.9974032;-362.7174026;2428.846657;0.142033571;0.10084317;80.46177367
-147.0322184;-359.8191317;2419.769768;0.274458779;0.007608431;68.10322568
-150.0670335;-356.9208609;2410.692878;0.107428949;0.000515185;71.61220674
-153.1018486;-354.02259;2401.615989;0.10365453;0.000473936;78.39826003
-156.1366637;-351.1243192;2392.539099;0.101230158;0.000620728;77.41669744
-159.1714788;-348.2260483;2383.46221;0.248959412;0.010571788;86.27349362
-162.2062939;-345.3277775;2374.38532;0.015763583;0.010840999;89.79239494
-165.2411091;-342.4295066;2365.308431;0.002383409;0.246785072;90.45426294
-168.2759242;-339.5312358;2356.231541;0.002246566;0.006150017;89.84976609
-171.3107393;-336.6329649;2347.154652;0.0078849;0.695339192;91.54127384
-174.3455544;-333.7346941;2338.077762;0.002858041;0.38167269;91.03906167
-177.3803695;-330.8364232;2329.000873;0.000542924;0.001488439;89.94718936
-180.4151846;-327.9381524;2319.923983;0.000487921;0.00551849;90.01192433
-183.4499998;-325.0398815;2310.847094;0.000483728;0.004832119;89.94880075
-186.4848149;-322.1416107;2301.770204;0.003552317;0.665962003;90.46317851
-189.51963;-319.2433398;2292.693315;0.003938529;0.218894103;90.14260176
47.28474416;386.6491651;2547.487637;0.003056538;0.000583332;88.80935229
44.1747391;389.6933943;2538.484275;0.005520117;0.011145366;88.66775538
41.06473405;392.7376235;2529.480912;0.000978627;0.000970892;89.4464438
37.95472899;395.7818526;2520.47755;0.000536141;0.008198815;89.18205512
34.84472393;398.8260818;2511.474187;0.000596533;0.000921091;89.71741992
31.73471887;401.870311;2502.470825;0.006740113;0.021761834;89.21557323
28.62471382;404.9145402;2493.467462;0.023557775;0.005321172;86.04501833
-306.9673764;267.8730318;2546.787652;0.00047066;0.000477769;89.94476748
-309.5530936;270.7793529;2537.575303;0.000507363;0.000507764;89.94742964
-312.1388108;273.685674;2528.362955;0.000456403;0.0004671;89.96009148
-314.7245281;276.5919951;2519.150606;0.000508705;0.000526143;89.95976195
-317.3102453;279.4983162;2509.938258;0.000484545;0.000496191;89.95976427
